,count,mean,std,min,25%,50%,75%,max
customerID_6128-DAFVY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6131-FOYAS,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6131-IUNXN,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6131-JLWZM,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6133-OZILE,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6134-KWTBV,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6135-OZQVA,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6137-MFAJN,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6137-NICCO,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6139-ZZRBQ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6140-QNRQQ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6141-OOXUQ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6142-VSJQO,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6143-JQKEA,7043.0,0.0001419849495953429,0.01191574377012794,0.0,0.0,0.0,0.0,1.0
customerID_6145-NNPNO,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6147-CBCRA,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6152-ONASV,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6156-UZDLF,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6158-DWPZT,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6158-HDPXZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6161-ERDGD,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6161-UUUTA,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6164-HAQTX,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6164-HXUGH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6166-ILMNY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6166-YIPFO,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6168-WFVVF,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6168-YBYNP,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6169-PGNCD,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6169-PPETC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6171-ZTVYB,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6172-FECYY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6173-GOLSU,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6173-ITPWD,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6174-NRBTZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6175-IRFIT,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6176-YJWAS,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6177-PEVRA,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6178-KFNHS,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6179-GJPSO,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6180-YBIQI,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6181-AXXYF,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6184-DYUOB,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6185-TASNN,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6188-UXBBR,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6194-HBGQN,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6195-MELTI,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6196-HBOBZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6198-PNNSZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6198-RTPMF,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6198-ZFIOJ,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6199-IPCAO,7043.0,0.0001419849495953429,0.01191574377012794,0.0,0.0,0.0,0.0,1.0
customerID_6199-IWKGC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6202-DYYFX,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6202-JVYEU,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6203-HBZPA,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6204-IEUXJ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6207-WIOLX,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6210-KBBPI,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6211-WHMYA,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6211-WWLTF,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6212-ATMLK,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6214-EDAKZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6215-NQCPY,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6217-KDYWC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6217-TOWGS,7043.0,0.0001419849495953429,0.01191574377012794,0.0,0.0,0.0,0.0,1.0
customerID_6218-KNUBD,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6221-AVQYL,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6223-DHJGV,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6227-FBDXH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6227-HWPWX,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6229-LSCKB,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6229-UOLQL,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6230-BSUXY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6231-WFGFH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6233-HXJMX,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6234-PFPXL,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6234-RAAPL,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6235-VDHOM,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6240-EURKS,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6242-FEGFD,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6242-MBHPK,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6242-SGYTS,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6243-OZGFH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6244-BESBM,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6248-BSHKG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6248-TKCQV,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6250-CGGUN,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6252-DFGTK,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6253-GNHWH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6253-WRFHY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6257-DTAYD,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6257-RJOHI,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6258-NGCNG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6258-PVZWJ,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6259-WJQLC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6260-ONULR,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6260-XLACS,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6261-LHRTG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6261-RCVNS,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6265-FRMTQ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6265-SXWBU,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6266-QHOJZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6267-DCFFZ,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6270-OMFIW,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6275-YDUVO,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6278-FEPBZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6281-FKEWS,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6283-GITPX,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6284-AHOOQ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6284-KMNUF,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6285-FTQBF,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6286-SUUWT,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6286-ZHAOK,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6288-CHQJB,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6288-LBEAR,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6289-CPNLD,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6292-TOSSS,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6295-OSINB,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6296-DDOOR,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6297-NOOPG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6298-QDFNH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6300-BWMJX,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6302-JGYRJ,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6303-KFWSL,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6304-IJFSQ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6305-YLBMM,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6308-CQRBU,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6311-UEUME,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6313-GIDIT,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6317-YPKDH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6319-IEJWJ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6319-QSUSR,7043.0,0.0001419849495953429,0.01191574377012794,0.0,0.0,0.0,0.0,1.0
customerID_6322-HRPFA,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6322-PJJDJ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6323-AYBRX,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6326-MTTXK,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6328-ZPBGN,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6330-JKLPC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6331-EWIEB,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6331-LWDTQ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6332-FBZRI,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6333-YDVLT,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6338-AVWCY,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6339-DKLMK,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6339-RZCBJ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6339-TBELP,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6339-YPSAH,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6340-DACFT,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6341-AEVKX,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6341-JVQGF,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6344-SFJVH,7043.0,0.0001419849495953429,0.01191574377012794,0.0,0.0,0.0,0.0,1.0
customerID_6345-FZOQH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6345-HOVES,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6345-ULYRW,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6347-DCUIK,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6348-SNFUS,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6349-JDHQP,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6350-XFYGW,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6351-SCJKT,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6352-GIGGQ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6352-TWCAU,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6353-BRMMA,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6356-ELRKD,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6357-JJPQT,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6358-LYNGM,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6360-SVNWV,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6362-QHAFM,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6365-HITVU,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6365-MTGZX,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6366-XIVKZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6366-ZGQGL,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6368-NWMCE,7043.0,0.0001419849495953429,0.01191574377012794,0.0,0.0,0.0,0.0,1.0
customerID_6368-TZZDT,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6369-MCAKO,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6370-ZVHDV,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6371-NZYEG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6372-RFVNS,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6374-AFWOX,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6374-NTQLP,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6376-GAHQE,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6377-KSLXC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6377-WHAOX,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6379-RXJRQ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6380-ARCEH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6383-ZTSIW,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6384-VMJHP,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6386-SZZKH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6388-TABGU,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6390-DSAZX,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6393-WRYZE,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6394-HHHZM,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6394-MFYNG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6397-JNZZG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6400-BWQKW,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6402-EJMWF,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6402-SSEJG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6402-ZFPPI,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6407-GSJNL,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6407-UTSLV,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6408-OTUBZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6408-WHTEF,7043.0,0.0001419849495953429,0.01191574377012794,0.0,0.0,0.0,0.0,1.0
customerID_6410-LEFEN,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6413-XKKPU,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6416-JNVRK,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6416-TVAIH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6416-YJTTB,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6418-HNFED,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6418-PIQSP,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6419-ZTTLE,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6421-SZVEM,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6424-ELEYH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6425-JWTDV,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6425-YQLLO,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6427-FEFIG,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6429-SHBCB,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6432-TWQLB,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6434-TTGJP,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6435-SRWBJ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6435-VWCCY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6437-UDQJM,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6437-UKHMV,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6439-GTPCA,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6439-LAJXL,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6439-PKTRR,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6440-DKQGE,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6445-TNRXS,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6447-EGDIV,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6447-GORXK,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6457-GIRWB,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6457-USBER,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6458-CYIDZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6461-PPAXN,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6461-SZMCV,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6463-HHXJR,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6463-MVYRY,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6464-KEXXH,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6465-GSRCL,7043.0,0.0001419849495953429,0.011915743770127944,0.0,0.0,0.0,0.0,1.0
customerID_6467-CHFZW,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6469-MRVET,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6469-QJKZW,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6473-ULUHT,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6474-FVJLC,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
customerID_6475-VHUIZ,7043.0,0.0001419849495953429,0.011915743770127942,0.0,0.0,0.0,0.0,1.0
